bldStatus,bldStatusId,bldBlkTot,bldBlk,bndrywallType,bndryWallTypeId,clsrmsInst,othrooms,clsrmsGd,clsrmsGdPpu,clsrmsGdKuc,clsrmsGdTnt,clsrmsMin,clsrmsMinPpu,clsrmsMinKun,clsrmsMinTnt,clsrmsMaj,clsrmsMajPpu,clsrmsMajKuc,clsrmsMajTnt,toiletYn,toiletb,toiletbFun,toiletg,toiletgFun,toiletbCwsnFun,toiletgCwsnFun,urinalsb,urinalsg,handwashYn,handwashYnDesc,drinkWaterYn,drinkWaterYnDesc,handwashMealYn,handwashMealYnDesc,electricityYn,electricityYnDesc,solarpanelYn,solarpanelYnDesc,libraryYn,libraryYnDesc,playgroundYn,playgroundYnDesc,medchkYn,medchkYnDesc,rampsYn,rampsYnDesc,handrailsYn,handrailsYnDesc,stusHvFurnt,integratedLabYn,tinkeringLabYn,laptopTot,tabletsTot,tabletsFun,desktopFun,digiBoardTot,projectorTot,printerTot,internetYn,internetYnDesc,rainHarvestYnDesc,hmRoomYn,hmRoomYnDesc,ictLabYn,ictLabYnDesc,accessDthYn,accessDthYnDesc,rainHarvestYn,schoolId,yearId,yearDesc,stateId,districtId,districtName,blockId,blockName,schoolName
3-Government,3,2,2,5-No Boundary walls,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,36,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2432103,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PA NEPLIP TOLA SATBHITTA
3-Government,3,1,1,5-No Boundary walls,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,1,1-Yes,2,2479953,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,PS PREM NAGAR ADIWASI TOLA
3-Government,3,1,1,7-Partial,7,11,1,5,0,0,0,2,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,2,2-No,2,2-No,2,2478481,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS KHARRA BELBARI
3-Government,3,2,2,5-No Boundary walls,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,200,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,2,2-No,2,2-No,2,2431918,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS  MILLATNAGAR
5-No building,5,1,1,5-No Boundary walls,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,2,2,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2455823,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA YASINIYA ALIMIYA LAUCHA
3-Government,3,6,6,5-No Boundary walls,5,6,2,3,0,0,0,0,0,0,0,3,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,57,9,9,0,0,0,0,0,0,0,1,1-Yes,"3-Yes, but not Functional",2,2-No,9,NA,2,2-No,3,2429096,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHAUKHUT
3-Government,3,5,5,5-No Boundary walls,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2417875,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS DIGHLI
3-Government,3,3,3,5-No Boundary walls,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,200,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2475515,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS GUNJAR MARI
1-Private,1,19,19,8-Under Construction,8,19,4,16,0,0,0,3,0,0,0,0,0,0,0,1,4,4,4,4,0,0,3,3,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,39,9,9,1,0,0,6,1,1,1,2,2-No,2-No,2,2-No,9,NA,1,1-Yes,2,2402738,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,PARADISE MASCOT ACADEMY
3-Government,3,1,1,5-No Boundary walls,5,3,3,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,3,NA,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,92,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2414790,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS PURABTOLA HARWADANGA
3-Government,3,9,9,1-Pucca,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,60,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,2,2-No,2,2-No,2,2440331,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KHARUDAH
5-No building,5,3,3,5-No Boundary walls,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2464705,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA ZAHOORIA MAZHARUL ULOOM DESIA TOLI
3-Government,3,3,3,7-Partial,7,10,2,8,0,0,0,0,0,0,0,2,0,0,0,1,2,2,3,3,1,0,4,3,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,250,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,2,2-No,2,2-No,2,2453590,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS MIRDHAN DANGI
3-Government,3,1,1,5-No Boundary walls,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,50,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2405419,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHENGMARI UTTAR TOLA
4-Government School in a rent free building,4,1,1,7-Partial,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,150,9,9,0,0,0,0,0,0,0,1,1-Yes,1-Yes,2,2-No,9,NA,2,2-No,1,2427840,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,N.P.S DILAR RAKIB TOLA SAMESAR
1-Private,1,2,0,4-Hedges,4,9,2,0,0,9,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,9,NA,150,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2499194,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PARADISE PUBLIC SCHOOL
3-Government,3,5,5,5-No Boundary walls,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,60,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2486782,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GUNJARMARI (DUDHAUNTI)
3-Government,3,2,2,1-Pucca,1,7,6,4,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2421488,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS QURBANTOLA
3-Government,3,4,4,5-No Boundary walls,5,12,4,4,0,0,0,4,0,0,0,4,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,200,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,2,2-No,2,2-No,2,2488632,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS KHAS KUMHIYA
3-Government,3,2,2,2-Pucca but Broken,2,13,5,8,0,0,0,0,0,0,0,5,0,0,0,1,3,2,3,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,250,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,2,2-No,2,2-No,2,2488899,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS MOHA MARI
1-Private,1,2,2,1-Pucca,1,6,6,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,76,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2449826,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,MADARSA ZINATUL QURAN RATWA
3-Government,3,5,5,1-Pucca,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,50,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2432573,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS CHHATANGURI
3-Government,3,1,1,1-Pucca,1,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2468121,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS DOHALIYA WARD NO. 4
3-Government,3,3,3,5-No Boundary walls,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,25,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2448009,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS GURYA TOLI SONTHA
3-Government,3,2,2,5-No Boundary walls,5,8,0,4,0,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2422221,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS RAHIMUNI MILIK PALSA
3-Government,3,1,1,5-No Boundary walls,5,10,1,8,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,440,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,2,2-No,2,2-No,2,2428606,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,UMS  KHATIA PICHALA
1-Private,1,4,1,4-Hedges,4,8,1,4,2,0,0,0,2,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,40,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2493550,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADARSHA MADINATUL ULOOM SATKAUWA TOLA DOGIRJA
3-Government,3,6,3,1-Pucca,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,1-Yes,1,1-Yes,2,2-No,2,2-No,1,2442728,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,U.M.S. MOTIBAG
3-Government,3,1,1,5-No Boundary walls,5,6,0,3,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,25,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2454287,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DOMTOLA  BISHANPUR
3-Government,3,1,1,5-No Boundary walls,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,26,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2416902,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS CHIKANI POKHARIA
3-Government,3,1,1,5-No Boundary walls,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,54,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2491726,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS GWALBASTI
1-Private,1,2,0,7-Partial,7,9,1,0,9,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,9,NA,250,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2451713,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,PERFECT ENGLISH SCHOOL
3-Government,3,1,1,1-Pucca,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2426532,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS RAJA MOHRA GIRL
3-Government,3,1,1,5-No Boundary walls,5,8,0,8,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,2,2-No,2,2-No,2,2410984,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS KHATIA TOLI
3-Government,3,4,4,6-Others,6,8,2,0,0,0,0,8,0,0,0,0,0,0,0,1,4,4,3,3,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,360,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,2,2-No,2,2-No,2,2479220,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS  MOTI HARA
1-Private,1,2,1,5-No Boundary walls,5,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,2,2-No,9,NA,120,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2495412,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRASA AL-HALAL POTHIMARI
3-Government,3,2,2,1-Pucca,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2479237,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS CHIKNIMONI
3-Government,3,2,2,5-No Boundary walls,5,5,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,130,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2467343,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,NPS DONGRA
3-Government,3,1,1,1-Pucca,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2454863,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS HABIB TOLA BANGAMA
1-Private,1,9,9,5-No Boundary walls,5,9,9,9,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,0,0,3,3,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,150,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2404177,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,PIKU PUBLIC SCHOOL
3-Government,3,1,1,5-No Boundary walls,5,3,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2479228,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS RAMGANJ
3-Government,3,2,2,1-Pucca,1,6,0,2,0,0,0,3,0,0,0,1,0,0,0,1,4,3,4,3,0,0,0,0,2,2-No,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,2,2-No,2,2-No,2,2444709,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS KHUNIA TOLI
3-Government,3,1,1,5-No Boundary walls,5,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,1,0,1,1,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,5,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,2,2-No,1,1-Yes,2,2442715,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS MUKUND  TOSHNIWAL VIVEKANAND NAGAR
1-Private,1,5,2,5-No Boundary walls,5,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0,2,2,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,2,2-No,9,NA,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,2,2-No,9,NA,2,2-No,2,2491867,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA  AMJADIA KISHANGANJ
3-Government,3,1,1,5-No Boundary walls,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,30,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2414886,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS CHIRAGTOLA HANDIBHASA
3-Government,3,1,1,5-No Boundary walls,5,4,3,3,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,100,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,1,1-Yes,9,NA,2,2-No,2,2457272,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS DR SARFODDIN TOLA
3-Government,3,1,1,5-No Boundary walls,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,120,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2449881,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,NPS  HAFTIA  BASTI
3-Government,3,1,1,5-No Boundary walls,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,30,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2457922,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PRABHA DEVI N.P.S DENGAPAR
3-Government,3,2,2,5-No Boundary walls,5,5,0,3,0,0,0,0,0,0,0,2,0,0,0,1,2,2,2,2,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,20,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2467348,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS RANGA MANI
3-Government,3,11,11,7-Partial,7,11,11,8,0,0,0,2,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,140,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,2,2-No,2,2-No,2,2460304,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KHUTAMANI
1-Private,1,7,5,1-Pucca,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,2,2-No,0,9,9,0,0,0,0,0,0,0,2,2-No,2-No,1,1-Yes,9,NA,2,2-No,2,2492809,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA  AMJADYA
3-Government,3,2,2,5-No Boundary walls,5,6,6,2,0,0,0,4,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,1,1-Yes,108,9,9,0,0,0,0,0,0,0,1,1-Yes,1-Yes,2,2-No,2,2-No,2,2-No,1,2443970,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS MUSAL DENGA
3-Government,3,3,3,5-No Boundary walls,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,2,2-No,1,1-Yes,1,1-Yes,2,2-No,2,2-No,2,2-No,2,2-No,1,1-Yes,1,1-Yes,2,2-No,35,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2426246,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS CHOR KATTA KUDHAILA
3-Government,3,2,2,5-No Boundary walls,5,6,0,4,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,1,0,0,1,1,1,1-Yes,1,1-Yes,1,1-Yes,1,1-Yes,2,2-No,2,2-No,1,1-Yes,2,2-No,1,1-Yes,1,1-Yes,0,9,9,0,0,0,0,0,0,0,1,1-Yes,2-No,2,2-No,9,NA,2,2-No,2,2422225,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS DUBRA
