totalBoy,totalGirl,totalCount,totalTeacherCon,totalTeacherReg,totalTeacherMale,totalTeacherFemale,schoolId,yearId,stateId,districtId,districtName,blockId,blockName,schoolName
68,91,159,0,7,4,3,2412442,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS LALPANI
87,87,174,0,1,1,0,2478490,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADARSA MISBAHUL ULOOM SUKANDIGHI
34,24,58,0,2,2,0,2474315,11,110,2008,KISHANGANJ,20097,POTHIA,NPS   JANGAL BASTI
18,6,24,0,3,1,2,2438245,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS BHATDHALA
53,53,106,0,6,5,1,2425294,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,QUASIMUL ULOOM  HAT DHANGARAHA
107,83,190,0,5,1,4,2445418,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS CHURAKUTTI
121,142,263,0,8,4,4,2479971,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS BHAGPUNAS
196,199,395,0,7,5,2,2435039,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  JHAR BARI
84,46,130,0,5,3,2,2418371,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS LANDHARA
44,61,105,0,3,3,0,2414705,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA MOHAMMADIYA BANS BARI MADARSA NO 544
48,38,86,0,3,1,2,2411701,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS JANKIBHITHA
28,33,61,0,2,1,1,2407879,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS BHATGAON 2
45,42,87,0,3,0,3,2486526,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,P.S DAHGAON
101,3,104,0,2,2,0,2503502,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,QURTUBA SCHOOL
116,196,312,0,10,7,3,2479232,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS BHATABARI
37,42,79,0,5,3,2,2483996,11,110,2008,KISHANGANJ,20098,THAKURGANJ,U.M.S.LATGACHCHH
102,88,190,0,5,4,1,2453782,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS JHARBASTI KHARKHARIA
74,35,109,0,5,5,0,2464573,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA MOHAMMADIYA MOHIUDDINP
98,106,204,0,5,1,4,2483988,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS BHEND RANI (BEP)
52,75,127,0,4,3,1,2445422,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS DAHIBHAT KHURD
24,43,67,0,2,2,0,2443977,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS JANTA TOLA BAIGANA
79,98,177,0,4,4,0,2455822,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,RAHAMANIYA TULSIA GARHI BASTI
62,72,134,0,8,3,5,2430552,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS BHATGAON I
109,118,227,0,7,4,3,2417877,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS JHARWADANGA
68,64,132,0,6,6,0,2432485,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS LAUCHA TEGHARIA
61,67,128,0,3,3,0,2426329,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA MOHIDIYA DAHGAON FULBARI
46,49,95,0,2,2,0,2450307,11,110,2008,KISHANGANJ,20097,POTHIA,PS  BHENGLI  BHITTA
22,17,39,0,4,1,3,2433615,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS DAK POKHAR
22,47,69,0,4,2,2,2431961,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS JAYKISHAN NAGAR
78,41,119,10,0,2,8,2420384,11,110,2008,KISHANGANJ,20095,KISHANGANJ,RAHMANI PUBLIC SCHOOL
180,206,386,0,7,2,5,2410204,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  JHINAKHOR
100,149,249,0,8,6,2,2414971,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS BHATI CHANDWAR
172,156,328,0,8,4,4,2479958,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS LAXMIPUR POTHI MARI
38,39,77,0,2,2,0,2479949,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA MOHIUL ULUM
70,63,133,0,4,2,2,2446148,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS BHERIA DANGI
118,106,224,0,7,4,3,2455048,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS DAKSHINTOLA BEBIGANJ
92,95,187,0,4,3,1,2489638,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS JAY NAGAR
25,30,55,0,3,3,0,2432877,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,RAMESHWAR PS BADHAITOLA KUSHPARA
108,169,277,0,7,2,5,2457264,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS BHAT TOLI
72,74,146,0,6,2,4,2445425,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS JHINGA KATTA
74,101,175,0,8,4,4,2464640,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS LINE KERBALA
47,47,94,0,5,5,0,2409038,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA MOHMMADIA BABHAN TOLI CHANDRA GAON
29,38,67,0,3,0,3,2432203,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS BHUMI  BASTI
49,55,104,0,4,3,1,2432869,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS DAKSHINTOLA TEGHARIA
28,46,74,0,2,0,2,2477767,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS JHALA (SC) TOLA
261,235,496,0,9,7,2,2458954,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS BHAWANI GANJ
148,62,210,5,2,4,7,2493549,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,RAZA PUBLIC SCHOOL TULSIA PANCHAYAT TOLA
115,118,233,0,7,4,3,2476924,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS JHUNKI MUSHARI 141
122,120,242,0,10,7,3,2410199,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS LODHA BARI
27,48,75,0,3,3,0,2487928,11,110,2008,KISHANGANJ,20096,TERHA GACHH,MADARSA MOHSANIYA SOHIYA HAT
37,32,69,0,2,2,0,2444712,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS JHANTIBARI
50,46,96,0,3,2,1,2410207,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BHURLIBHITHA
47,55,102,0,3,3,0,2422218,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS DAKU PARA
31,24,55,0,7,1,6,2453200,11,110,2008,KISHANGANJ,20098,THAKURGANJ,R.K MEMORIAL PUBLIC SCHOOL
175,192,367,0,6,3,3,2417874,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS BHAWANIGANJ
114,118,232,0,7,1,6,2483232,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS JIRAN GACHH
57,54,111,0,5,3,2,2412444,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S  LODHA BARI   I
37,28,65,0,2,1,1,2416900,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS JHAPARTAL SHISHAGACHHI
65,52,117,0,4,4,0,2432867,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA MUFIDUL ISLAM TEGHARIA
61,53,114,0,3,3,0,2486413,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BIHARTOLA
49,48,97,0,4,3,1,2414789,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,P.S DALA MOHIUDDINPUR
17,25,42,0,3,1,2,2410045,11,110,2008,KISHANGANJ,20095,KISHANGANJ,"R.K.M.S,DEYMARKET,KISHANGANJ"
155,164,319,0,6,3,3,2470260,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS BHEBHRA
74,71,145,0,4,4,0,2444716,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS JIWANPUR
29,19,48,0,3,1,2,2457921,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS JHIJHILI WORD NO. 5
106,86,192,0,8,3,5,2451231,11,110,2008,KISHANGANJ,20097,POTHIA,UMS   LOHA GARA
79,94,173,0,6,6,0,2436756,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADARSA MUJAHIDUL ISLAM JAMA MASJID HARWADNGA
72,45,117,0,4,0,4,2430747,11,110,2008,KISHANGANJ,20097,POTHIA,PS  DALWA BASTI MARYA
59,66,125,0,3,3,0,2469772,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS BINATOLA
0,304,304,0,13,7,6,2442689,11,110,2008,KISHANGANJ,20095,KISHANGANJ,R.K SAHA WOMENS INTER COLLEGE KISHANGANJ
70,75,145,0,5,4,1,2410975,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS BHELA GURI
78,96,174,0,9,7,2,2420864,11,110,2008,KISHANGANJ,20095,KISHANGANJ,U.M.S. JULJULI
119,133,252,0,7,4,3,2456534,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS LOHAGARA
21,31,52,0,3,3,0,2440795,11,110,2008,KISHANGANJ,20097,POTHIA,NPS JHILBASTI  2
98,117,215,0,2,2,0,2475725,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA MUJFFRUL ISLAM KALANAJIN MANSURA
27,27,54,0,3,2,1,2462990,11,110,2008,KISHANGANJ,20097,POTHIA,P.S BIRNABARI
74,64,138,0,5,3,2,2445419,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS DARGAH DAHIBHAT
81,31,112,4,3,4,3,2499201,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,ROYAL PUBLIC SCHOOL
194,216,410,0,8,7,1,2455057,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS BHERBHERI
63,72,135,0,6,2,4,2453695,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,U M S JURAIL DAHGAON
85,121,206,0,6,5,1,2479964,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS LOHIA KANDAR
81,94,175,0,2,2,0,2465437,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA MUMBA UL ULUM BISHANPUR
82,83,165,0,3,2,1,2465235,11,110,2008,KISHANGANJ,20097,POTHIA,NPS  JHILL BASTI  I
9,17,26,0,2,1,1,2414969,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS DARGAH KANCHANBARI
73,57,130,1,2,0,3,2479229,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BIRNDAWAN
117,79,196,0,8,5,3,2449009,11,110,2008,KISHANGANJ,20098,THAKURGANJ,SANT FRANCIS MIDDLE SCHOOL CHENGMARI
195,227,422,0,9,4,5,2439827,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS BHOLA BHITA
97,80,177,0,9,6,3,2416893,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  KACCHA KHUA
147,152,299,0,8,3,5,2472901,11,110,2008,KISHANGANJ,20097,POTHIA,UMS   MADAN GANJ MIRJAPUR
31,56,87,0,3,3,0,2432404,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA NAJAMUL MUSLAMINBARADANGA
27,19,46,0,2,1,1,2487600,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS JHINGAKATA ISTAMRAR
57,65,122,0,2,1,1,2437157,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS DARNIYA HAT
60,65,125,0,3,2,1,2420962,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,P.S BIRNEA
79,137,216,0,9,4,5,2406686,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UM.S.BHOLMARA
104,43,147,0,7,3,4,2493544,11,110,2008,KISHANGANJ,20098,THAKURGANJ,SARASWATI S A VIDYA MANDIR
26,36,62,0,6,5,1,2473408,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KACHCHUDAH
97,103,200,0,7,2,5,2479226,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS MADARGACHHI
78,157,235,0,6,6,0,2470258,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADARSA NAJMUL HODA MOTIHARA TALUQUA
35,35,70,0,2,1,1,2414882,11,110,2008,KISHANGANJ,20097,POTHIA,NPS  JHOL KHUWA  DANGA PARA
62,73,135,0,5,2,3,2435661,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS DEALAR SULEMAN TOLA TEOSA
55,52,107,0,5,0,5,2443488,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS BIRNIYA GIRL
150,198,348,0,8,4,4,2410014,11,110,2008,KISHANGANJ,20095,KISHANGANJ,SARDAR GOPAL SINGH M.S
123,114,237,0,7,5,2,2421494,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS BHOPLA
31,41,72,0,6,1,5,2475010,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S KACHKACHI PARA
137,155,292,0,7,5,2,2473856,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS MAHADEV DIGHI
56,73,129,0,4,4,0,2455813,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS DEHUTA
51,56,107,0,2,2,0,2487672,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS BIRPUR
95,30,125,0,2,2,0,2420215,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA NASIRIA ASHRAFIA  PANASI
42,29,71,0,5,1,4,2489644,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS KABIYA TOLA BOHITA
62,28,90,5,0,5,0,2409544,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,SARSWATI SHIKSHA NIKETAN DHANTOLA
158,203,361,0,9,6,3,2454103,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS BHORADAH
81,81,162,0,7,4,3,2414885,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS KALANAGIN
72,87,159,0,5,2,3,2426417,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MAHAMMADPUR
46,45,91,0,2,2,0,2488098,11,110,2008,KISHANGANJ,20097,POTHIA,PS  BIRPUR DEVI  ASTHAN
35,32,67,0,2,1,1,2468125,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS DENGA
46,49,95,0,5,5,0,2424882,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSANASIRUL  ISLAM BHAORADAH
72,85,157,0,4,1,3,2422226,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS KACHAN
135,133,268,0,8,7,1,2414303,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS BHORHA MIYA TOL
107,98,205,0,11,8,3,2410047,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,SARSWATI SHISHU MANDIR SUBHASH NAGAR
69,67,136,0,5,2,3,2432859,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  KALA SINGHIA
172,189,361,0,9,5,4,2423754,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS MAHESH BATHANA
21,22,43,0,3,2,1,2412451,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS BIRWA RAFIQUETOLA
71,63,134,0,6,6,0,2404176,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA NOORUL ISLAM
60,54,114,0,3,1,2,2424440,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,NPS KACHNA STATE TOLA PATHER GHATTI
56,43,99,0,8,3,5,2454787,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS DEORI
704,319,1023,0,34,25,9,2405430,11,110,2008,KISHANGANJ,20095,KISHANGANJ,SARSWATI VIDYA MANDIR
196,210,406,0,7,3,4,2410978,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  BHOTA THANA
35,43,78,0,5,5,0,2413385,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS KALIBARI DAULA
144,152,296,0,8,4,4,2479965,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MAHIYAR PUR
40,39,79,0,5,0,5,2411700,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS BOCHAGARI
45,60,105,0,5,5,0,2415108,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADARSA NOORULISLAM DOMOHANI
30,26,56,0,3,2,1,2433620,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS DEORIKHAS
33,31,64,0,2,1,1,2420302,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,N.P.S KAIMBASTI BAGICHA
181,78,259,8,3,6,10,2416335,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,SCIENCE ACADEMY TULSIYA
86,90,176,0,7,2,5,2439828,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS.BHOURABHITA
153,135,288,0,8,5,3,2415490,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS KALKALI
125,157,282,0,9,8,1,2478494,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MAHSAN GOWN
66,89,155,0,4,4,0,2437388,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA NOORUL ISLAM HALDIKHORA
30,30,60,0,3,1,2,2490348,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS BOROBARI
57,70,127,0,3,3,0,2421492,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS DERA MARI
26,27,53,0,2,1,1,2408560,11,110,2008,KISHANGANJ,20097,POTHIA,N.P.S KAKRAMARI
54,43,97,0,8,3,5,2493536,11,110,2008,KISHANGANJ,20095,KISHANGANJ,SCOTTISH MODEL SCHOOL
140,148,288,0,7,5,2,2473857,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS BHOURADAH KACHAHRI
149,200,349,0,9,7,2,2432483,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS KALPIR
170,141,311,0,8,4,4,2473845,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  MAHSOOL KATHAL BARI
76,114,190,0,6,6,0,2499199,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA NOORUL ISLAM NANKAR
93,83,176,0,4,2,2,2432866,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BUAL DAH
48,39,87,0,4,2,2,2453949,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,P.S. DERAMARI ESTATE
49,40,89,0,4,2,2,2455826,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS KALOSONI
99,118,217,0,5,4,1,2443559,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS BHUTHA KATHALBARI
120,47,167,0,7,6,1,2499259,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,SEEMANCHAL PUBLIC SCHOOL
183,159,342,0,7,4,3,2410205,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS KAMAT
76,76,152,0,8,5,3,2445413,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS MAHUA
51,53,104,0,4,4,0,2455049,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA NOORUL KOUNEN CHOHCH PARA
92,99,191,0,6,4,2,2432666,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,P.S BUALDAH NADIPAR
31,34,65,0,3,0,3,2421491,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS DHANPURA PURAB TOLA
24,28,52,0,3,1,2,2488204,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS KAMALPUR RAZBANSI TOLA
105,63,168,0,5,3,2,2431706,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,SHAHI PUBLIC SCHOOL
163,147,310,0,11,7,4,2424360,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS BIRNIA CHARGRIYA
111,146,257,0,9,4,5,2445420,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS KAMATI
150,145,295,0,6,4,2,2490347,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS MAIDA
51,46,97,0,5,5,0,2456547,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADARSA NOORUL ULOOM NEHAL BHAG
35,43,78,0,2,2,0,2424439,11,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS KAMARDAGI
61,42,103,0,4,1,3,2448080,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS BUDHIMARI
51,37,88,0,4,2,2,2489640,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS DHAN SONA
52,27,79,0,6,5,1,2486257,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,SHAMS REZA PUBLIC SCHOOL
204,197,401,0,6,6,0,2430361,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S BIRPUR
101,123,224,0,5,4,2,2489635,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS KANCHAN BARI
127,151,278,0,7,6,1,2456546,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MAJGAMA
46,20,66,0,1,1,0,2472904,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA NURE TANJEEMIYA KATHALBARI
89,110,199,0,5,3,2,2488633,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS BURJ TOLA LAXMIPUR MAHTABTOLA
46,56,102,0,4,2,2,2440333,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS DHAPODANGI
43,36,79,0,3,1,2,2465436,11,110,2008,KISHANGANJ,20095,KISHANGANJ,NPS KAMARMANI CHHEGHARIA
25,17,42,0,3,2,1,2451240,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,SHAUKAT ALI NPS NAYEEM TOLA KASHIBARI
75,75,150,0,7,4,3,2426247,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS BIRWA KALKALI
98,98,196,0,8,5,3,2415342,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS KANHAIYABARI BISHANPUR
133,129,262,0,6,4,2,2456545,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS MAJGAMA TOLA KASHIBARI
51,46,97,0,3,2,1,2451239,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,N.P.S KAMAT TOLA
51,70,121,0,6,6,0,2472915,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA NURUL HODA KHARI BASTI MANIKPUR
64,55,119,0,3,2,1,2411696,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS CHAIN MANGURA
14,32,46,0,3,0,3,2446160,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS DHARHAR
38,16,54,0,4,3,1,2499291,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,SHINING PUBLIC SCHOOL
54,71,125,0,8,4,4,2474316,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S BISANI
165,177,342,0,6,4,2,2438968,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KARUAMANI
160,183,343,0,8,5,3,2475495,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS MAJHIA
65,71,136,0,3,2,1,2450792,11,110,2008,KISHANGANJ,20097,POTHIA,NPS KAPRANGA
39,72,111,0,6,4,2,2493541,11,110,2008,KISHANGANJ,20097,POTHIA,MADARSA NURUL ISLAM AMJADIATUL BENAT MAHATGACHH
58,58,116,0,3,2,1,2472245,11,110,2008,KISHANGANJ,20097,POTHIA,P.S DHULABARI-II
103,106,209,0,5,4,1,2413892,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS CHAIN PUR
189,155,344,0,7,7,5,2410029,11,110,2008,KISHANGANJ,20095,KISHANGANJ,SHISHU NIKETAN SCHOOL
136,137,273,0,7,2,5,2473848,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  BOCH NAI
102,125,227,0,6,4,2,2445421,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS KARUWAMANI
148,134,282,0,5,2,3,2420482,11,110,2008,KISHANGANJ,20097,POTHIA,UMS   MAKHAN POKHAR
38,30,68,0,3,3,0,2422996,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS KARAIBARI SANTHAL TOLA
47,55,102,0,5,4,1,2408629,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADARSA NURUL ISLAM JAMANIGURI
92,81,173,0,4,2,2,2424878,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS CHAMAGRAM
201,190,391,0,11,5,6,2414968,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,SOHAN MS DHANTOLA
56,66,122,0,3,1,2,2483995,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS DIMHAT
122,130,252,0,7,5,2,2473843,11,110,2008,KISHANGANJ,20097,POTHIA,UMS BODHI GACCH
131,147,278,0,6,4,2,2449882,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS KARUWAMANI SONA CHANDI
151,160,311,0,7,4,3,2482987,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS MAKHANPUR
